#ObjectID	MJD	Range	Phase angle	RA	DE	dRA	dDE	Length	Beta	A*rho	m_abs	m_app	Luminosity	Shadow	Lon	Lat
#	d	m	deg	deg	deg	arcsec / s	arcsec / s	arcsec	--	m2	mag	mag	W	--	deg	deg
00041	60234.365142882	7.497e+06	0.95418	54.29165	-34.87690	141.66723	153.13251	1.44870	0.67408	2.52828	30.05798	30.42349	4.142e+14	False	-102.53189	-34.95190
00042	60234.365142882	7.497e+06	0.93311	60.34178	-29.62091	131.63218	157.02597	1.42292	0.67408	2.52828	30.05798	30.40824	4.142e+14	False	-96.47257	-29.69462
00043	60234.365142882	7.498e+06	0.91480	65.77793	-24.11822	124.95832	159.56249	1.40742	0.67408	2.52828	30.05798	30.39523	4.142e+14	False	-91.02534	-24.18445
00044	60234.365142882	7.498e+06	0.89946	70.75820	-18.43932	121.25623	160.96065	1.39946	0.67408	2.52828	30.05798	30.38451	4.142e+14	False	-86.03294	-18.49228
00045	60234.365142882	7.498e+06	0.88727	75.41609	-12.63866	120.30037	161.33749	1.39758	0.67408	2.52828	30.05798	30.37610	4.142e+14	False	-81.36229	-12.67349
00046	60234.365142882	7.498e+06	0.87839	79.86559	-6.76049	122.03228	160.72229	1.40139	0.67408	2.52828	30.05798	30.37004	4.142e+14	False	-76.89967	-6.77364
00047	60234.365142882	7.497e+06	0.87295	84.20794	-0.84237	126.56005	159.06018	1.41158	0.67408	2.52828	30.05798	30.36635	4.142e+14	False	-72.54394	-0.83190
00048	60234.365142882	7.497e+06	0.87107	88.53765	5.08134	134.15934	156.20536	1.42993	0.67408	2.52828	30.05798	30.36508	4.142e+14	False	-68.20063	5.11561
00049	60234.365142882	7.496e+06	0.87283	92.94827	10.97639	145.26711	151.90442	1.45961	0.67408	2.52828	30.05798	30.36627	4.142e+14	False	-63.77621	11.03285
00050	60234.365142882	7.495e+06	0.87829	97.53868	16.80635	160.44523	145.77048	1.50539	0.67408	2.52828	30.05798	30.36997	4.142e+14	False	-59.17184	16.88171
00051	60234.365142882	7.494e+06	0.88755	102.41904	22.52920	180.25873	137.25637	1.57338	0.67408	2.52828	30.05798	30.37629	4.142e+14	False	-54.27750	22.61872
00052	60234.365142882	7.493e+06	0.90072	107.71698	28.09337	204.97690	125.64904	1.66960	0.67408	2.52828	30.05798	30.38538	4.142e+14	False	-48.96584	28.19118
00053	60234.365142882	7.492e+06	0.91810	113.58410	33.43330	234.01117	110.13238	1.79605	0.67408	2.52828	30.05798	30.39756	4.142e+14	False	-43.08583	33.53290
00054	60234.365142882	7.491e+06	0.94032	120.19877	38.46260	265.16498	89.99261	1.94458	0.67408	2.52828	30.05798	30.41342	4.142e+14	False	-36.46021	38.55743
00055	60234.365142882	7.490e+06	0.96890	127.76174	43.06703	294.22984	64.98651	2.09251	0.67408	2.52828	30.05798	30.43433	4.142e+14	False	-28.89007	43.15118
00056	60234.365142882	7.489e+06	1.00771	136.47120	47.09729	315.71678	35.73635	2.20648	0.67408	2.52828	30.05798	30.46359	4.142e+14	False	-20.17996	47.16637
00057	60234.365142882	7.487e+06	1.06756	146.46075	50.36743	324.78973	3.86105	2.25564	0.67408	2.52828	30.05798	30.51068	4.142e+14	False	-10.19971	50.41959
00058	60234.365142882	7.486e+06	1.18120	157.69288	52.66918	319.25756	-28.32874	2.22578	0.67408	2.52828	30.05798	30.60650	4.142e+14	False	1.01058	52.70605
00059	60234.365142882	7.485e+06	1.42189	169.84317	53.81161	300.46952	-58.43596	2.12569	0.67408	2.52828	30.05798	30.83536	4.142e+14	False	13.12747	53.83849
00060	60234.365142882	7.484e+06	1.72763	182.29141	53.68205	272.76654	-84.62458	1.98328	0.67408	2.52828	30.05798	31.16684	4.142e+14	False	25.53703	53.70680
00061	60234.365142882	7.484e+06	1.87718	194.30502	52.29293	241.68403	-106.01767	1.83274	0.67408	2.52828	30.05798	31.33789	4.142e+14	False	37.51567	52.32342
00062	60234.365142882	7.483e+06	1.91451	205.31250	49.77618	211.87126	-122.67048	1.70015	0.67408	2.52828	30.05798	31.38064	4.142e+14	False	48.49838	49.81785
00063	60234.365142882	7.483e+06	1.90988	215.05163	46.32989	186.01322	-135.21596	1.59698	0.67408	2.52828	30.05798	31.37535	4.142e+14	False	58.22446	46.38457
00064	60234.365142882	7.482e+06	1.88866	223.52763	42.16007	165.02707	-144.46625	1.52311	0.67408	2.52828	30.05798	31.35106	4.142e+14	False	66.69714	42.22622
00065	60234.365142882	7.482e+06	1.85967	230.89411	37.44585	148.79199	-151.16700	1.47298	0.67408	2.52828	30.05798	31.31782	4.142e+14	False	74.06709	37.51941
00066	60234.365142882	7.482e+06	1.82646	237.35324	32.32944	136.78056	-155.90473	1.44029	0.67408	2.52828	30.05798	31.27971	4.142e+14	False	80.53398	32.40482
00067	60234.365142882	7.482e+06	1.79066	243.10250	26.91947	128.41648	-159.10115	1.41986	0.67408	2.52828	30.05798	31.23870	4.142e+14	False	86.29351	26.99047
00068	60234.365142882	7.482e+06	1.75316	248.31543	21.29795	123.22906	-161.03796	1.40818	0.67408	2.52828	30.05798	31.19587	4.142e+14	False	91.51816	21.35842
00069	60234.365142882	7.482e+06	1.71447	253.13882	15.52770	120.90555	-161.88331	1.40313	0.67408	2.52828	30.05798	31.15193	4.142e+14	False	96.35408	15.57220
00070	60234.365142882	7.483e+06	1.67494	257.69672	9.65867	121.30161	-161.71090	1.40382	0.67408	2.52828	30.05798	31.10739	4.142e+14	False	100.92498	9.68292
00071	60234.365142882	7.483e+06	1.63483	262.09711	3.73200	124.44102	-160.50896	1.41040	0.67408	2.52828	30.05798	31.06262	4.142e+14	False	105.33867	3.73322
00072	60234.365142882	7.483e+06	1.59432	266.43777	-2.21566	130.51560	-158.17884	1.42412	0.67408	2.52828	30.05798	31.01795	4.142e+14	False	109.69287	-2.23853
00024	60234.365142882	7.483e+06	1.46122	278.05068	-2.24227	130.54967	-158.16601	1.42420	0.67408	2.52828	30.05798	30.87579	4.142e+14	False	121.30577	-2.23853
00025	60234.365142882	7.484e+06	1.42688	282.42617	-8.17622	139.93372	-154.50373	1.44759	0.67408	2.52828	30.05798	30.84045	4.142e+14	False	125.69466	-8.19591
00026	60234.365142882	7.484e+06	1.39293	286.93291	-14.06080	153.12035	-149.19626	1.48464	0.67408	2.52828	30.05798	30.80610	4.142e+14	False	130.21452	-14.10155
00027	60234.365142882	7.485e+06	1.35949	291.67531	-19.85622	170.68903	-141.77773	1.54091	0.67408	2.52828	30.05798	30.77286	4.142e+14	False	134.96964	-19.91408
00028	60234.365142882	7.486e+06	1.32668	296.77257	-25.51562	193.08919	-131.61512	1.62277	0.67408	2.52828	30.05798	30.74085	4.142e+14	False	140.07895	-25.58539
00029	60234.365142882	7.486e+06	1.29461	302.36448	-30.98010	220.20433	-117.93348	1.73470	0.67408	2.52828	30.05798	30.71016	4.142e+14	False	145.68168	-31.05577
00030	60234.365142882	7.487e+06	1.26343	308.61687	-36.17366	250.66265	-99.94620	1.87398	0.67408	2.52828	30.05798	30.68088	4.142e+14	False	151.94273	-36.24897
00031	60234.365142882	7.488e+06	1.23324	315.72128	-40.99599	281.18402	-77.15167	2.02484	0.67408	2.52828	30.05798	30.65310	4.142e+14	False	159.05208	-41.06513
00032	60234.365142882	7.489e+06	1.20420	323.88075	-45.31480	306.71043	-49.74396	2.15776	0.67408	2.52828	30.05798	30.62689	4.142e+14	False	167.21046	-45.37321
00033	60234.365142882	7.489e+06	1.17642	333.26795	-48.96139	321.86219	-18.89370	2.23900	0.67408	2.52828	30.05798	30.60230	4.142e+14	False	176.58764	-49.00676
00034	60234.365142882	7.490e+06	1.15005	343.93834	-51.73597	323.06312	13.35448	2.24541	0.67408	2.52828	30.05798	30.57942	4.142e+14	False	-172.76340	-51.76916
00035	60234.365142882	7.491e+06	1.12523	355.70963	-53.43471	310.01790	44.57490	2.17504	0.67408	2.52828	30.05798	30.55828	4.142e+14	False	-161.02463	-53.46023
00036	60234.365142882	7.492e+06	1.10211	8.08926	-53.90321	285.83134	72.62180	2.04800	0.67408	2.52828	30.05798	30.53893	4.142e+14	False	-148.68348	-53.92845
00037	60234.365142882	7.493e+06	1.08082	20.36618	-53.09467	255.73102	96.16545	1.89732	0.67408	2.52828	30.05798	30.52143	4.142e+14	False	-136.44222	-53.12773
00038	60234.365142882	7.494e+06	1.06151	31.86881	-51.09083	224.95930	114.86925	1.75410	0.67408	2.52828	30.05798	30.50582	4.142e+14	False	-124.96498	-51.13788
00039	60234.365142882	7.495e+06	1.04432	42.18962	-48.06663	197.13012	129.15438	1.63661	0.67408	2.52828	30.05798	30.49212	4.142e+14	False	-114.65691	-48.13035
00040	60234.365142882	7.495e+06	1.02939	51.22331	-44.22954	173.89447	139.78950	1.54941	0.67408	2.52828	30.05798	30.48037	4.142e+14	False	-105.62515	-44.30899
00041	60234.365142882	7.496e+06	1.01682	59.06899	-39.77244	155.52040	147.56846	1.48882	0.67408	2.52828	30.05798	30.47061	4.142e+14	False	-97.77396	-39.86388
00042	60234.365142882	7.497e+06	1.00674	65.91399	-34.85401	141.61361	153.15370	1.44855	0.67408	2.52828	30.05798	30.46285	4.142e+14	False	-90.91899	-34.95190
00043	60234.365142882	7.497e+06	0.99924	71.96095	-29.59672	131.59473	157.04039	1.42283	0.67408	2.52828	30.05798	30.45712	4.142e+14	False	-84.85967	-29.69462
00044	60234.365142882	7.498e+06	0.99440	77.39472	-24.09309	124.93494	159.57137	1.40737	0.67408	2.52828	30.05798	30.45344	4.142e+14	False	-79.41244	-24.18445
00045	60234.365142882	7.498e+06	0.99227	82.37324	-18.41352	121.24554	160.96473	1.39944	0.67408	2.52828	30.05798	30.45183	4.142e+14	False	-74.42004	-18.49228
00046	60234.365142882	7.498e+06	0.99289	87.02995	-12.61242	120.30174	161.33711	1.39758	0.67408	2.52828	30.05798	30.45230	4.142e+14	False	-69.74939	-12.67349
00047	60234.365142882	7.498e+06	0.99628	91.47874	-6.73398	122.04582	160.71740	1.40142	0.67408	2.52828	30.05798	30.45487	4.142e+14	False	-65.28677	-6.77364
00048	60234.365142882	7.497e+06	1.00244	95.82081	-0.81576	126.58662	159.05033	1.41164	0.67408	2.52828	30.05798	30.45955	4.142e+14	False	-60.93104	-0.83190
00049	60234.365142882	7.497e+06	1.01135	100.15065	5.10791	134.20055	156.18969	1.43003	0.67408	2.52828	30.05798	30.46638	4.142e+14	False	-56.58773	5.11561
00050	60234.365142882	7.496e+06	1.02301	104.56184	11.00276	145.32525	151.88151	1.45978	0.67408	2.52828	30.05798	30.47540	4.142e+14	False	-52.16331	11.03285
00051	60234.365142882	7.495e+06	1.03743	109.15328	16.83234	160.52298	145.73826	1.50564	0.67408	2.52828	30.05798	30.48667	4.142e+14	False	-47.55894	16.88171
00052	60234.365142882	7.494e+06	1.05466	114.03519	22.55461	180.35828	137.21202	1.57374	0.67408	2.52828	30.05798	30.50033	4.142e+14	False	-42.66460	22.61872
00053	60234.365142882	7.493e+06	1.07489	119.33532	28.11793	205.09810	125.58904	1.67010	0.67408	2.52828	30.05798	30.51661	4.142e+14	False	-37.35294	28.19118
00054	60234.365142882	7.492e+06	1.09858	125.20536	33.45669	234.14836	110.05307	1.79668	0.67408	2.52828	30.05798	30.53601	4.142e+14	False	-31.47293	33.53290
00055	60234.365142882	7.491e+06	1.12681	131.82382	38.48436	265.30381	89.89152	1.94527	0.67408	2.52828	30.05798	30.55961	4.142e+14	False	-24.84731	38.55743
00056	60234.365142882	7.490e+06	1.16239	139.39149	43.08659	294.34750	64.86425	2.09312	0.67408	2.52828	30.05798	30.59007	4.142e+14	False	-17.27717	43.15118
00057	60234.365142882	7.489e+06	1.21319	148.10647	47.11389	315.78842	35.59798	2.20686	0.67408	2.52828	30.05798	30.63495	4.142e+14	False	-8.56706	47.16637
00058	60234.365142882	7.487e+06	1.30373	158.10185	50.38016	324.79838	3.71574	2.25569	0.67408	2.52828	30.05798	30.71882	4.142e+14	False	1.41319	50.41959
00059	60234.365142882	7.486e+06	1.48891	169.33907	52.67712	319.20114	-28.46993	2.22547	0.67408	2.52828	30.05798	30.90472	4.142e+14	False	12.62348	52.70605
00060	60234.365142882	7.485e+06	1.70479	181.49228	53.81402	300.36166	-58.56314	2.12512	0.67408	2.52828	30.05798	31.14099	4.142e+14	False	24.74037	53.83849
00061	60234.365142882	7.484e+06	1.79108	193.94021	53.67869	272.63101	-84.73150	1.98260	0.67408	2.52828	30.05798	31.23917	4.142e+14	False	37.14993	53.70680
00062	60234.365142882	7.484e+06	1.80149	205.95040	52.28415	241.54494	-106.10266	1.83209	0.67408	2.52828	30.05798	31.25110	4.142e+14	False	49.12857	52.32342
00063	60234.365142882	7.483e+06	1.78633	216.95255	49.76276	211.74531	-122.73540	1.69962	0.67408	2.52828	30.05798	31.23374	4.142e+14	False	60.11128	49.81785
00064	60234.365142882	7.483e+06	1.76153	226.68586	46.31277	185.90802	-135.26431	1.59659	0.67408	2.52828	30.05798	31.20542	4.142e+14	False	69.83736	46.38457
00065	60234.365142882	7.482e+06	1.73236	235.15649	42.14014	164.94387	-144.50164	1.52283	0.67408	2.52828	30.05798	31.17221	4.142e+14	False	78.31004	42.22622
00066	60234.365142882	7.482e+06	1.70085	242.51843	37.42382	148.72899	-151.19243	1.47280	0.67408	2.52828	30.05798	31.13654	4.142e+14	False	85.67999	37.51941
00067	60234.365142882	7.482e+06	1.66797	248.97395	32.30587	136.73512	-155.92245	1.44017	0.67408	2.52828	30.05798	31.09957	4.142e+14	False	92.14688	32.40482
00068	60234.365142882	7.482e+06	1.63422	254.72042	26.89478	128.38621	-159.11272	1.41979	0.67408	2.52828	30.05798	31.06194	4.142e+14	False	97.90641	26.99047
00069	60234.365142882	7.482e+06	1.59993	259.93130	21.27246	123.21219	-161.04437	1.40814	0.67408	2.52828	30.05798	31.02410	4.142e+14	False	103.13106	21.35842
00070	60234.365142882	7.482e+06	1.56532	264.75323	15.50165	120.90106	-161.88510	1.40312	0.67408	2.52828	30.05798	30.98633	4.142e+14	False	107.96698	15.57220
00071	60234.365142882	7.483e+06	1.53056	269.31018	9.63227	121.30923	-161.70819	1.40383	0.67408	2.52828	30.05798	30.94890	4.142e+14	False	112.53788	9.68292
00072	60234.365142882	7.483e+06	1.49582	273.71008	3.70542	124.46124	-160.50152	1.41045	0.67408	2.52828	30.05798	30.91199	4.142e+14	False	116.95157	3.73322
00073	60234.365142882	7.483e+06	1.46122	278.05068	-2.24227	130.54967	-158.16601	1.42420	0.67408	2.52828	30.05798	30.87579	4.142e+14	False	121.30577	-2.23853
00025	60234.365142882	7.483e+06	1.33312	289.66380	-2.26821	130.59795	-158.14157	1.42428	0.67408	2.52828	30.05798	30.74709	4.142e+14	False	132.91867	-2.23853
00026	60234.365142882	7.484e+06	1.30471	294.04020	-8.20162	139.99696	-154.47235	1.44773	0.67408	2.52828	30.05798	30.71976	4.142e+14	False	137.30756	-8.19591
00027	60234.365142882	7.484e+06	1.27741	298.54828	-14.08550	153.20044	-149.15610	1.48484	0.67408	2.52828	30.05798	30.69393	4.142e+14	False	141.82742	-14.10155
00028	60234.365142882	7.485e+06	1.25130	303.29251	-19.88002	170.78741	-141.72633	1.54121	0.67408	2.52828	30.05798	30.66966	4.142e+14	False	146.58254	-19.91408
00029	60234.365142882	7.486e+06	1.22651	308.39214	-25.53826	193.20539	-131.54946	1.62318	0.67408	2.52828	30.05798	30.64698	4.142e+14	False	151.69185	-25.58539
00030	60234.365142882	7.486e+06	1.20315	313.98706	-31.00126	220.33334	-117.85036	1.73521	0.67408	2.52828	30.05798	30.62595	4.142e+14	False	157.29458	-31.05577
00031	60234.365142882	7.487e+06	1.18131	320.24318	-36.19293	250.79204	-99.84337	1.87455	0.67408	2.52828	30.05798	30.60660	4.142e+14	False	163.55563	-36.24897
00032	60234.365142882	7.488e+06	1.16113	327.35207	-41.01285	281.29326	-77.02945	2.02534	0.67408	2.52828	30.05798	30.58898	4.142e+14	False	170.66498	-41.06513
00033	60234.365142882	7.489e+06	1.14272	335.51666	-45.32856	306.77572	-49.60677	2.15806	0.67408	2.52828	30.05798	30.57313	4.142e+14	False	178.82336	-45.37321
00034	60234.365142882	7.489e+06	1.12617	344.90924	-48.97125	321.86589	-18.75012	2.23897	0.67408	2.52828	30.05798	30.55907	4.142e+14	False	-171.79946	-49.00676
00035	60234.365142882	7.490e+06	1.11161	355.58433	-51.74108	323.00162	13.49360	2.24502	0.67408	2.52828	30.05798	30.54684	4.142e+14	False	-161.15050	-51.76916
00036	60234.365142882	7.491e+06	1.09912	7.35839	-53.43438	309.90353	44.69941	2.17438	0.67408	2.52828	30.05798	30.53646	4.142e+14	False	-149.41173	-53.46023
00037	60234.365142882	7.492e+06	1.08880	19.73768	-53.89719	285.68781	72.72494	2.04722	0.67408	2.52828	30.05798	30.52796	4.142e+14	False	-137.07058	-53.92845
00038	60234.365142882	7.493e+06	1.08073	32.01106	-53.08327	255.58409	96.24509	1.89656	0.67408	2.52828	30.05798	30.52136	4.142e+14	False	-124.82932	-53.12773
00039	60234.365142882	7.494e+06	1.07498	43.50805	-51.07486	224.82788	114.92723	1.75347	0.67408	2.52828	30.05798	30.51668	4.142e+14	False	-113.35208	-51.13788
00040	60234.365142882	7.495e+06	1.07159	53.82262	-48.04710	197.02310	129.19454	1.63614	0.67408	2.52828	30.05798	30.51394	4.142e+14	False	-103.04401	-48.13035
00041	60234.365142882	7.495e+06	1.07061	62.85058	-44.20741	173.81314	139.81592	1.54909	0.67408	2.52828	30.05798	30.51315	4.142e+14	False	-94.01225	-44.30899
00042	60234.365142882	7.496e+06	1.07206	70.69154	-39.74851	155.46227	147.58458	1.48860	0.67408	2.52828	30.05798	30.51432	4.142e+14	False	-86.16106	-39.86388
00043	60234.365142882	7.497e+06	1.07595	77.53291	-34.82886	141.57516	153.16203	1.44841	0.67408	2.52828	30.05798	30.51747	4.142e+14	False	-79.30609	-34.95190
00044	60234.365142882	7.497e+06	1.08227	83.57723	-29.57079	131.57276	157.04263	1.42274	0.67408	2.52828	30.05798	30.52262	4.142e+14	False	-73.24677	-29.69462
00045	60234.365142882	7.498e+06	1.09101	89.00916	-24.06670	124.92706	159.56859	1.40732	0.67408	2.52828	30.05798	30.52977	4.142e+14	False	-67.79954	-24.18445
00046	60234.365142882	7.498e+06	1.10213	93.98651	-18.38693	121.25021	160.95749	1.39942	0.67408	2.52828	30.05798	30.53895	4.142e+14	False	-62.80714	-18.49228
00047	60234.365142882	7.498e+06	1.11561	98.64260	-12.58581	120.31825	161.32555	1.39758	0.67408	2.52828	30.05798	30.55019	4.142e+14	False	-58.13649	-12.67349
00048	60234.365142882	7.498e+06	1.13143	103.09124	-6.70753	122.07422	160.70129	1.40145	0.67408	2.52828	30.05798	30.56352	4.142e+14	False	-53.67387	-6.77364
00049	60234.365142882	7.497e+06	1.14958	107.43360	-0.78961	126.62765	159.02908	1.41170	0.67408	2.52828	30.05798	30.57901	4.142e+14	False	-49.31814	-0.83190
00050	60234.365142882	7.497e+06	1.17007	111.76413	5.13361	134.25557	156.16226	1.43014	0.67408	2.52828	30.05798	30.59676	4.142e+14	False	-44.97483	5.11561
00051	60234.365142882	7.496e+06	1.19299	116.17643	11.02785	145.39608	151.84638	1.45994	0.67408	2.52828	30.05798	30.61691	4.142e+14	False	-40.55041	11.03285
00052	60234.365142882	7.495e+06	1.21852	120.76943	16.85664	160.61144	145.69330	1.50588	0.67408	2.52828	30.05798	30.63975	4.142e+14	False	-35.94604	16.88171
00053	60234.365142882	7.494e+06	1.24702	125.65342	22.57790	180.46520	137.15446	1.57409	0.67408	2.52828	30.05798	30.66571	4.142e+14	False	-31.05170	22.61872
00054	60234.365142882	7.493e+06	1.27922	130.95620	28.13993	205.22130	125.51568	1.67057	0.67408	2.52828	30.05798	30.69564	4.142e+14	False	-25.74004	28.19118
00055	60234.365142882	7.492e+06	1.31664	136.82958	33.47703	234.27969	109.96096	1.79723	0.67408	2.52828	30.05798	30.73118	4.142e+14	False	-19.86003	33.53290
00056	60234.365142882	7.491e+06	1.36254	143.45211	38.50259	265.42685	89.77935	1.94583	0.67408	2.52828	30.05798	30.77587	4.142e+14	False	-13.23441	38.55743
00057	60234.365142882	7.490e+06	1.42489	151.02459	43.10211	294.43915	64.73411	2.09355	0.67408	2.52828	30.05798	30.83842	4.142e+14	False	-5.66427	43.15118
00058	60234.365142882	7.489e+06	1.52414	159.74489	47.12595	315.82641	35.45636	2.20702	0.67408	2.52828	30.05798	30.94203	4.142e+14	False	3.04584	47.16637
00059	60234.365142882	7.487e+06	1.68624	169.74549	50.38792	324.77092	3.57265	2.25549	0.67408	2.52828	30.05798	31.12008	4.142e+14	False	13.02609	50.41959
00060	60234.365142882	7.486e+06	1.79541	180.98668	52.67977	319.11225	-28.60356	2.22494	0.67408	2.52828	30.05798	31.24414	4.142e+14	False	24.23638	52.70605
00061	60234.365142882	7.485e+06	1.78336	193.14131	53.81103	300.23000	-58.67839	2.12438	0.67408	2.52828	30.05798	31.23035	4.142e+14	False	36.35327	53.83849
00062	60234.365142882	7.484e+06	1.74374	205.58734	53.67007	272.48264	-84.82373	1.98181	0.67408	2.52828	30.05798	31.18515	4.142e+14	False	48.76283	53.70680
00063	60234.365142882	7.484e+06	1.70310	217.59280	52.27048	241.40336	-106.17179	1.83139	0.67408	2.52828	30.05798	31.13908	4.142e+14	False	60.74147	52.32342
00064	60234.365142882	7.483e+06	1.66430	228.58883	49.74498	211.62475	-122.78448	1.69906	0.67408	2.52828	30.05798	31.09546	4.142e+14	False	71.72418	49.81785
00065	60234.365142882	7.483e+06	1.62713	238.31603	46.29190	185.81333	-135.29748	1.59620	0.67408	2.52828	30.05798	31.05409	4.142e+14	False	81.45026	46.38457
00066	60234.365142882	7.482e+06	1.59121	246.78136	42.11706	164.87406	-144.52275	1.52257	0.67408	2.52828	30.05798	31.01454	4.142e+14	False	89.92294	42.22622
00067	60234.365142882	7.482e+06	1.55626	254.13911	37.39923	148.68082	-151.20450	1.47263	0.67408	2.52828	30.05798	30.97652	4.142e+14	False	97.29289	37.51941
00068	60234.365142882	7.482e+06	1.52211	260.59149	32.28029	136.70511	-155.92760	1.44006	0.67408	2.52828	30.05798	30.93987	4.142e+14	False	103.75978	32.40482
00069	60234.365142882	7.482e+06	1.48870	266.33572	26.86859	128.37150	-159.11234	1.41973	0.67408	2.52828	30.05798	30.90450	4.142e+14	False	109.51931	26.99047
00070	60234.365142882	7.482e+06	1.45601	271.54510	21.24594	123.21080	-161.03926	1.40811	0.67408	2.52828	30.05798	30.87039	4.142e+14	False	114.74396	21.35842
00071	60234.365142882	7.482e+06	1.42405	276.36615	15.47503	120.91186	-161.87559	1.40311	0.67408	2.52828	30.05798	30.83756	4.142e+14	False	119.57988	15.57220
00072	60234.365142882	7.483e+06	1.39287	280.92273	9.60572	121.33190	-161.69426	1.40385	0.67408	2.52828	30.05798	30.80604	4.142e+14	False	124.15078	9.68292
00073	60234.365142882	7.483e+06	1.36254	285.32270	3.67910	124.49618	-160.48274	1.41049	0.67408	2.52828	30.05798	30.77587	4.142e+14	False	128.56447	3.73322
00074	60234.365142882	7.483e+06	1.33312	289.66380	-2.26821	130.59795	-158.14157	1.42428	0.67408	2.52828	30.05798	30.74709	4.142e+14	False	132.91867	-2.23853
00026	60234.365142882	7.483e+06	1.21017	301.27712	-2.29241	130.65844	-158.10651	1.42436	0.67408	2.52828	30.05798	30.63223	4.142e+14	False	144.53157	-2.23853
00027	60234.365142882	7.484e+06	1.18762	305.65494	-8.22490	140.07092	-154.43022	1.44786	0.67408	2.52828	30.05798	30.61216	4.142e+14	False	148.92046	-8.19591
00028	60234.365142882	7.484e+06	1.16708	310.16485	-14.10769	153.28902	-149.10504	1.48504	0.67408	2.52828	30.05798	30.59415	4.142e+14	False	153.44032	-14.10155
00029	60234.365142882	7.485e+06	1.14862	314.91135	-19.90092	170.89089	-141.66399	1.54148	0.67408	2.52828	30.05798	30.57818	4.142e+14	False	158.19544	-19.91408
00030	60234.365142882	7.486e+06	1.13232	320.01375	-25.55761	193.32155	-131.47311	1.62355	0.67408	2.52828	30.05798	30.56427	4.142e+14	False	163.30475	-25.58539
00031	60234.365142882	7.486e+06	1.11827	325.61200	-31.01874	220.45510	-117.75747	1.73566	0.67408	2.52828	30.05798	30.55241	4.142e+14	False	168.90748	-31.05577
00032	60234.365142882	7.487e+06	1.10654	331.87206	-36.20812	250.90507	-99.73270	1.87500	0.67408	2.52828	30.05798	30.54261	4.142e+14	False	175.16853	-36.24897
00033	60234.365142882	7.488e+06	1.09721	338.98545	-41.02521	281.37658	-76.90269	2.02567	0.67408	2.52828	30.05798	30.53488	4.142e+14	False	-177.72212	-41.06513
00034	60234.365142882	7.489e+06	1.09033	347.15492	-45.33744	306.80773	-49.46968	2.15813	0.67408	2.52828	30.05798	30.52922	4.142e+14	False	-169.56374	-45.37321
00035	60234.365142882	7.489e+06	1.08596	356.55223	-48.97592	321.83378	-18.61209	2.23869	0.67408	2.52828	30.05798	30.52563	4.142e+14	False	-160.18656	-49.00676
00036	60234.365142882	7.490e+06	1.08412	7.23096	-51.74081	322.90784	13.62187	2.24441	0.67408	2.52828	30.05798	30.52413	4.142e+14	False	-149.53760	-51.76916
00037	60234.365142882	7.491e+06	1.08483	19.00631	-53.42869	309.76563	44.80878	2.17354	0.67408	2.52828	30.05798	30.52471	4.142e+14	False	-137.79883	-53.46023
00038	60234.365142882	7.492e+06	1.08810	31.38369	-53.88605	285.53219	72.81030	2.04631	0.67408	2.52828	30.05798	30.52739	4.142e+14	False	-125.45768	-53.92845
00039	60234.365142882	7.493e+06	1.09391	43.65222	-53.06725	255.43612	96.30605	1.89575	0.67408	2.52828	30.05798	30.53216	4.142e+14	False	-113.21642	-53.12773
00040	60234.365142882	7.494e+06	1.10223	55.14275	-51.05492	224.70388	114.96694	1.75283	0.67408	2.52828	30.05798	30.53903	4.142e+14	False	-101.73918	-51.13788
00041	60234.365142882	7.495e+06	1.11302	65.45081	-48.02433	196.92884	129.21757	1.63568	0.67408	2.52828	30.05798	30.54802	4.142e+14	False	-91.43111	-48.13035
00042	60234.365142882	7.495e+06	1.12624	74.47320	-44.18276	173.74733	139.82662	1.54878	0.67408	2.52828	30.05798	30.55913	4.142e+14	False	-82.39935	-44.30899
00043	60234.365142882	7.496e+06	1.14183	82.30988	-39.72271	155.42073	147.58631	1.48840	0.67408	2.52828	30.05798	30.57237	4.142e+14	False	-74.54816	-39.86388
00044	60234.365142882	7.497e+06	1.15974	89.14819	-34.80247	141.55343	153.15714	1.44829	0.67408	2.52828	30.05798	30.58777	4.142e+14	False	-67.69319	-34.95190
00045	60234.365142882	7.497e+06	1.17991	95.19047	-29.54418	131.56716	157.03261	1.42266	0.67408	2.52828	30.05798	30.60536	4.142e+14	False	-61.63387	-29.69462
00046	60234.365142882	7.498e+06	1.20231	100.62119	-24.04015	124.93498	159.55427	1.40728	0.67408	2.52828	30.05798	30.62520	4.142e+14	False	-56.18664	-24.18445
00047	60234.365142882	7.498e+06	1.22691	105.59799	-18.36064	121.27003	160.93921	1.39940	0.67408	2.52828	30.05798	30.64734	4.142e+14	False	-51.19424	-18.49228
00048	60234.365142882	7.498e+06	1.25375	110.25406	-12.55994	120.34923	161.30328	1.39759	0.67408	2.52828	30.05798	30.67191	4.142e+14	False	-46.52359	-12.67349
00049	60234.365142882	7.498e+06	1.28287	114.70313	-6.68222	122.11632	160.67463	1.40148	0.67408	2.52828	30.05798	30.69907	4.142e+14	False	-42.06097	-6.77364
00050	60234.365142882	7.497e+06	1.31444	119.04632	-0.76499	126.68146	158.99728	1.41176	0.67408	2.52828	30.05798	30.72906	4.142e+14	False	-37.70524	-0.83190
